,@attr,album,artist,date,image,loved,mbid,name,streamable,url
19,,"{'mbid': '', '#text': 'Black Panther the Album Music From and Inspired By'}","{'url': 'https://www.last.fm/music/Jay+Rock', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Jay Rock'}","{'uts': '1582317137', '#text': '21 Feb 2020, 20:32'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/bad6b50569d18cdc9c6efb883b2ba213.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/bad6b50569d18cdc9c6efb883b2ba213.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/bad6b50569d18cdc9c6efb883b2ba213.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/bad6b50569d18cdc9c6efb883b2ba213.png'}]",0,,"King's Dead (with Kendrick Lamar, Future & James Blake)",0,"https://www.last.fm/music/Jay+Rock/_/King%27s+Dead+(with+Kendrick+Lamar,+Future+&+James+Blake)"
20,,"{'mbid': '', '#text': 'SYRE'}","{'url': 'https://www.last.fm/music/Jaden', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Jaden'}","{'uts': '1582316913', '#text': '21 Feb 2020, 20:28'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2f8f280204cb84cb6a0789ec3651115b.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2f8f280204cb84cb6a0789ec3651115b.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2f8f280204cb84cb6a0789ec3651115b.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2f8f280204cb84cb6a0789ec3651115b.jpg'}]",0,,Icon,0,https://www.last.fm/music/Jaden/_/Icon
21,,"{'mbid': '79014bd3-d9ee-4ae8-8c3d-64ee19c2d3f1', '#text': 'Because the Internet'}","{'url': 'https://www.last.fm/music/Childish+Gambino', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Childish Gambino'}","{'uts': '1582316732', '#text': '21 Feb 2020, 20:25'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/5fe99865bf3b4f8bcfcae6b0a1472bfb.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/5fe99865bf3b4f8bcfcae6b0a1472bfb.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/5fe99865bf3b4f8bcfcae6b0a1472bfb.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/5fe99865bf3b4f8bcfcae6b0a1472bfb.png'}]",0,23799acc-634b-4182-8da5-ffadb0c1c585,IV. Sweatpants,0,https://www.last.fm/music/Childish+Gambino/_/IV.+Sweatpants
22,,"{'mbid': '0796e552-229b-37ea-8e7d-3f040746062c', '#text': 'Does This Look Infected?'}","{'url': 'https://www.last.fm/music/Sum+41', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Sum 41'}","{'uts': '1582316443', '#text': '21 Feb 2020, 20:20'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/842351bcf6f9421e3c56f06be0a82ee2.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/842351bcf6f9421e3c56f06be0a82ee2.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/842351bcf6f9421e3c56f06be0a82ee2.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/842351bcf6f9421e3c56f06be0a82ee2.jpg'}]",0,084f04ab-09d2-358d-bb30-91e74b4539ae,The Hell Song,0,https://www.last.fm/music/Sum+41/_/The+Hell+Song
23,,"{'mbid': '', '#text': '18'}","{'url': 'https://www.last.fm/music/Kris+Wu', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Kris Wu'}","{'uts': '1582316187', '#text': '21 Feb 2020, 20:16'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/ea87b3a593e64aaba70587962eac5725.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/ea87b3a593e64aaba70587962eac5725.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/ea87b3a593e64aaba70587962eac5725.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/ea87b3a593e64aaba70587962eac5725.png'}]",0,,18,0,https://www.last.fm/music/Kris+Wu/_/18
24,,"{'mbid': '269a4045-460a-4ca1-ba34-20974e5f644d', '#text': 'YSIV'}","{'url': 'https://www.last.fm/music/Logic', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Logic'}","{'uts': '1582316187', '#text': '21 Feb 2020, 20:16'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/370996a93e299e11fcd6f2ec818b5a1d.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/370996a93e299e11fcd6f2ec818b5a1d.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/370996a93e299e11fcd6f2ec818b5a1d.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/370996a93e299e11fcd6f2ec818b5a1d.jpg'}]",0,,ICONIC (ft. Jaden Smith),0,https://www.last.fm/music/Logic/_/ICONIC+(ft.+Jaden+Smith)
25,,"{'mbid': '394a4a4b-2821-4962-a6d5-df5595501ea8', '#text': 'Bobby Tarantino II'}","{'url': 'https://www.last.fm/music/Logic', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Logic'}","{'uts': '1582315683', '#text': '21 Feb 2020, 20:08'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/f3ee83d6f1c621cf30abe581b2b7e3ff.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/f3ee83d6f1c621cf30abe581b2b7e3ff.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/f3ee83d6f1c621cf30abe581b2b7e3ff.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/f3ee83d6f1c621cf30abe581b2b7e3ff.jpg'}]",0,b1d635ee-86e0-4100-a643-3831a6aa138e,Everyday,0,https://www.last.fm/music/Logic/_/Everyday
26,,"{'mbid': '', '#text': 'Motifs - EP'}","{'url': 'https://www.last.fm/music/20syl', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': '20syl'}","{'uts': '1582315444', '#text': '21 Feb 2020, 20:04'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/d8109bd97b2447fac79d0a336ccdf0a4.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/d8109bd97b2447fac79d0a336ccdf0a4.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/d8109bd97b2447fac79d0a336ccdf0a4.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/d8109bd97b2447fac79d0a336ccdf0a4.jpg'}]",0,,Ongoing Thing,0,https://www.last.fm/music/20syl/_/Ongoing+Thing
27,,"{'mbid': '', '#text': 'GHOST'}","{'url': 'https://www.last.fm/music/Jaden', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Jaden'}","{'uts': '1582315314', '#text': '21 Feb 2020, 20:01'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/5df6ff3d506877df9aa1a09b3b6ccef4.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/5df6ff3d506877df9aa1a09b3b6ccef4.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/5df6ff3d506877df9aa1a09b3b6ccef4.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/5df6ff3d506877df9aa1a09b3b6ccef4.jpg'}]",0,,GHOST,0,https://www.last.fm/music/Jaden/_/GHOST
28,,"{'mbid': '59ad33aa-3914-4e38-9aac-ee9a990c08b7', '#text': 'All You Can Do'}","{'url': 'https://www.last.fm/music/Watsky', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Watsky'}","{'uts': '1582314540', '#text': '21 Feb 2020, 19:49'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/1d7c573a0ae34312c3f9ce3bd0d9b855.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/1d7c573a0ae34312c3f9ce3bd0d9b855.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/1d7c573a0ae34312c3f9ce3bd0d9b855.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/1d7c573a0ae34312c3f9ce3bd0d9b855.jpg'}]",0,9d48565c-1905-4451-b289-da34736c7116,Whoa Whoa Whoa,0,https://www.last.fm/music/Watsky/_/Whoa+Whoa+Whoa
29,,"{'mbid': '', '#text': 'Black Panther the Album Music From and Inspired By'}","{'url': 'https://www.last.fm/music/The+Weeknd', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'The Weeknd'}","{'uts': '1582314330', '#text': '21 Feb 2020, 19:45'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/bad6b50569d18cdc9c6efb883b2ba213.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/bad6b50569d18cdc9c6efb883b2ba213.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/bad6b50569d18cdc9c6efb883b2ba213.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/bad6b50569d18cdc9c6efb883b2ba213.png'}]",0,,Pray For Me (with Kendrick Lamar),0,https://www.last.fm/music/The+Weeknd/_/Pray+For+Me+(with+Kendrick+Lamar)
30,,"{'mbid': '', '#text': 'Goblin (Deluxe Edition)'}","{'url': 'https://www.last.fm/music/Tyler,+the+Creator', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Tyler, the Creator'}","{'uts': '1582311611', '#text': '21 Feb 2020, 19:00'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/3ef36a9917824541be62f006a989b9f5.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/3ef36a9917824541be62f006a989b9f5.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/3ef36a9917824541be62f006a989b9f5.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/3ef36a9917824541be62f006a989b9f5.png'}]",0,08714ee4-e8c0-4c47-bc67-1d7271e61f5d,Yonkers,0,"https://www.last.fm/music/Tyler,+the+Creator/_/Yonkers"
31,,"{'mbid': '', '#text': 'out of control'}","{'url': 'https://www.last.fm/music/ceo@business.net', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'ceo@business.net'}","{'uts': '1582310490', '#text': '21 Feb 2020, 18:41'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}]",0,,out of control,0,https://www.last.fm/music/ceo@business.net/_/out+of+control
32,,"{'mbid': '', '#text': 'BRKNHRT.'}","{'url': 'https://www.last.fm/music/Hulvey', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Hulvey'}","{'uts': '1582310279', '#text': '21 Feb 2020, 18:37'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}]",0,,Anchor,0,https://www.last.fm/music/Hulvey/_/Anchor
33,,"{'mbid': '', '#text': 'Bad People'}","{'url': 'https://www.last.fm/music/Lauren+Aquilina', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Lauren Aquilina'}","{'uts': '1582310086', '#text': '21 Feb 2020, 18:34'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/0651b15abc163b14b03ef2caa0cdac5b.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/0651b15abc163b14b03ef2caa0cdac5b.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/0651b15abc163b14b03ef2caa0cdac5b.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/0651b15abc163b14b03ef2caa0cdac5b.jpg'}]",0,,Bad People,0,https://www.last.fm/music/Lauren+Aquilina/_/Bad+People
34,,"{'mbid': '', '#text': 'The Lost Album'}","{'url': 'https://www.last.fm/music/Drake+Bell', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Drake Bell'}","{'uts': '1582308707', '#text': '21 Feb 2020, 18:11'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}]",0,,Nowhere Else To Go,0,https://www.last.fm/music/Drake+Bell/_/Nowhere+Else+To+Go
35,,"{'mbid': '', '#text': 'Freckle Season'}","{'url': 'https://www.last.fm/music/Orla+Gartland', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Orla Gartland'}","{'uts': '1582308544', '#text': '21 Feb 2020, 18:09'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/db283fd252ea1a718dca369011030c0d.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/db283fd252ea1a718dca369011030c0d.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/db283fd252ea1a718dca369011030c0d.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/db283fd252ea1a718dca369011030c0d.jpg'}]",0,4e88584b-767a-4aea-acdd-e9f67b64a4db,oh GOD,0,https://www.last.fm/music/Orla+Gartland/_/oh+GOD
36,,"{'mbid': '', '#text': 'The Weather'}","{'url': 'https://www.last.fm/music/Lawrence', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Lawrence'}","{'uts': '1582308379', '#text': '21 Feb 2020, 18:06'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}]",0,,The Weather,0,https://www.last.fm/music/Lawrence/_/The+Weather
37,,"{'mbid': '', '#text': 'Freckle Season'}","{'url': 'https://www.last.fm/music/Orla+Gartland', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Orla Gartland'}","{'uts': '1582308153', '#text': '21 Feb 2020, 18:02'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/db283fd252ea1a718dca369011030c0d.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/db283fd252ea1a718dca369011030c0d.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/db283fd252ea1a718dca369011030c0d.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/db283fd252ea1a718dca369011030c0d.jpg'}]",0,cbb93f8b-8889-4673-a01d-873d4a1061f8,Figure it Out,0,https://www.last.fm/music/Orla+Gartland/_/Figure+it+Out
